id,sentence,label
3880,no da bi uopće mogao govoriti glavni lik kao što sam već naveo mora navući masku lude nezavisnog paranoika ili slobodnog luđaka,1
3881,stoga se magistrova izopćenost i rezignacija mogu shvatiti i kao latentan revolt zbog nemogućnosti da se uobičajenim jezikom jedinim oruđem i oružjem pisca dosegne ono bitno,1
3884,stoga se sada postavlja pitanje granica samoga jezika koji prelazi u igru koja postaje samoj sebi svrha,1
3885,međutim novakovo majstorsko poigravanje jezikom ipak je gušće od bevande,1
3887,jer voda se isto tako može povezati s riječju vodvilj,0
3888,igra asocijacija nastavlja se s riječima koje su povezane s korijenom vod vodovod vodoskok voditi vodvilj voditelj moj voditelj sirena zavod odvoditi u policijsku postaju provoditi zavoditi kondukterku u tramvaju sprovoditi u ludnicu putni sprovodnik sirena sprovod gospojice valerije,1
3889,u prvom dijelu romana barba je vođa a brod plovi pod krivim vodstvom i nasukava se na zvijezdu vodilju,1
3890,gliser isto tako spašava vuče brod kao što je to trebao napraviti tegljač odvesti trajekt u luku,1
3891,često ponavljanje riječi voda i voditi odnosno imenica i glagola s korijenom vod zasigurno nije slučajno,1
3892,te riječi i sintagme vezane uz vodu i glagol voditi mogu upućivati na 1 riječ voda koja ima doslovno i simbolično značenje,1
3894,3 krivo vođenje u političkom smislu koje je ironizirano,0
3895,zavođenje samog autora jezikom odnosno simbolikom i igrom riječima,1
3897,6 sve to konačno vodi sprovodu odnosno smrti,0
3898,voda je dakle na neki način povezana s vođenjem prema nečem izuzetno važnom i ontološkom i narativnom što određuje cijeli treći dio romana nekropolu,1
3902,pripovjedač pokušava naći svoju ulogu u tekstu i uspostaviti odnos sa subjektom njegovim svijetom i jezikom odnosno dijegetskim svijetom diskursom koji nastanjuje,1
3904,vrhunac tog poigravanja upravo je u drugom dijelu romana kada magistar zajedno sa sirenom posjećuje svog osebujnog prijatelja predraga rorauera koji konverzirajući besmisleno govori elegantne besmislice,1
3905,ta jezična igra posebno u ovoj narativnoj sekvenci već poprima obrise besmislenog verbalističkog sadizma uveo nas je s mnogo lijepih i bezvrijednih riječi pa tako i s uzrečicom u mene vam je uistinu radna atmosfera na što se začudo sirena lecnuo i stao ispričavati kako ne bi htio da smetamo ali je i doktor neno brzo prozreo svoju elegantnu besmislicu i smijući se i klikćući objašnjavao kome,1
3906,meni,0
3907,ni govora,0
3908,to je samo atmosfera,1
3909,atmosfera,1
3910,onako,0
3912,šta ja tu mogu,0
3913,protiv te atmosfere ne možemo ništa 497 usto dobiva još jednu funkciju,1
3914,naime kada putem asocijacija zablista igra označitelja koja u pojedinim dijelovima ima i humorna obilježja kao da diskurs pa i samog njegova naslovljenika oslobađa od ideologije i njezina jezika od nametnute vlasti jednog oblika jezika i mišljenja,1
3915,kada jezik ne može protumačiti svijet jer je između ostalog već potrošen i nedostatan za to onda se gube sve njegove funkcije osim one poetske umjetničke funkcije koja postaje samoj sebi svrha,1
3916,no u ovom diskursu dekonstruirana je čak i ta funkcija jer je jezik pa i poetski zapravo jedno od najčvršćih uporišta ideologije,1
3918,to razaranje nastavlja se u cijelom romanu,1
3919,jer novak u izvanbrodskom dnevniku doslovno ne štedi ništa crkvu obred ukopa smrt život međuljudske odnose slobodu znanost ljubav i ljepotu sa svom njihovom istrošenom i lažnom frazeologijom pa čak ni samu instituciju književnosti,1
3920,novak se često ne samo u ovom djelu poigrava citatima iz hrvatske uključujući i narodnu ili svjetske književne baštine tako da ih parafrazira parodira ili citira na ironičan način ali nema takve duhovne vježbe koja bi me smirila pred prijetnjom i pogibelji ovoga sada naglog izlaska putovanja i povratka na otok,1
3922,ne,0
3924,507,0
3925,sve je to još čudnije kada znamo da je novakov subjekt u prijašnjim tekstovima težio šutnji kao potvrdi vlastitoga bitka,1
3926,u noveli dalje treba misliti o spomenutoj ideologiji šutnje kaže kako nam ona može pomoći da budemo kakvi jesmo bez opasnosti da postanemo junaci novak 1981c 179,1
3928,na sličnom je tragu frederic jameson koji simbolički poredak smatra istovremeno izvorom svih značenja ali i svih klišeja prava slavina svih nižih značenjskih efekata kojima je zasićena naša kultura pravo sjedište i locus neautentičnoga u heideggerovu smislu 1978 119 dok anarhoprimitivist john zerzan čak tvrdi da se jezik može smatrati fundamentalnom ideologijom zerzan 2004 45,1
3929,nakon što se obračunao s lažnim poimanjem individualnosti ispraznom ideologijom i istrošenim jezikom kao njezinim neizbježnim subjektom pa čak i sa samim tekstom koji nastanjuje magistar se kao izopćenik i luda s pogrebnim vijencem u ruci vraća brodom na otok,1
3930,međutim ta aporija jezika odnosno simboličkog poretka naravno nije razriješena jer sada se otvara još niz ključnih pitanja koja zahtijevaju razrješenje,1
3931,treći dio romana nekropola na posredan način pokušava razriješiti upravo ovo pitanje treba li nekropola zaokružiti romanesknu cjelinu u kojoj je jezik možda i glavna tema koja je neraskidivo povezana s nemogućnosti izricanja istine i samom smrti ili cijeli roman treba shvatiti kao samosvrhovitu i duhovitu jezičnu igru nasmijanog bezumlja koja ostaje unutar teksta jer izvan teksta ništa i ne postoji,1
3932,ili treba ostaviti barem prividnu vezu teksta sa stvarnošću i povezati problematiku jezika i šutnje s nagonom za smrću,1
3933,v biti odgovara po freudovoj analizi šutnja je egzemplarna manifestacija nagona za smrću,1
3936,život je težeći za samopotvrdom zanijekao u sebi smrt jezik je to učinio sa šutnjom,1
3937,zbog toga subjekt pritiješnjen osjećajem krivnje pokreće annullamento retroattivo po olivininoj analizi manirizma pokušaj da se delovi koji leže nepomično u dubini pomere ka izražajnom korišćenju biti 1991 109 i doista najvažniji dio završnog dijela romana događa se upravo na groblju,1
3938,magistar se vraća na otok kako bi prisustvovao pogrebu ali ne zna tko je umro što obznanjuje s izrazitim sarkazmom javili su odozdo da je netko u obitelji preminuo,1
3939,drugoga bi to možda radovalo ako se uzme jedno s drugim,1
3940,mene ne mene gnjavi,0
3941,povratak iz ludnice na otok označava se kao prijelaz iz šuplje slobode u praznu 509c što je još jedan paradoks koji potvrđuje izokrenutost svijeta i razobličuje metafizičke kategorije krenuti međutim odavde u slobodu kako li je uopće moguće kada sam nekoć iz te slobode tamo ozbiljno mislio da ću je naći ovdje 508,1
3942,naopakost svijeta u čijem temelju leži apsurd potvrđuje se i na otoku otkrićem ilirske nekropole ispod gradskog groblja,1
3943,budući da je nekropola vrijedan arheološki nalaz nameće se i kao moguća lokacija koja će obogatiti turističku ponudu,1
3946,zato ja kažem šume gliseri komunalije svaki vrag na nas ovo ljeto i sad još ovih dana našli konzervatori te ilirce na tako neprikladnom mjestu,1
3947,ne kažem to je i te kakav događaj,0
3948,ali smeta,0
3949,mi smo svi svjesni toga što to znači takvo naučno iskapanje arheologije ali smo mislili neće biti problema u nas umire jedan i nijedan čovjek godišnje a dotle će se osposobiti novo zemljište jer konzervatori ne dopuštaju da se itko više ovdje zakapa,0
3951,budućnost je u nekropoli što je s jedne strane krajnji paradoks i apsurd a s druge istina,1
3953,u novakovu dijegetskom univerzumu za čovjeka ne postoji čak ni pojam vječnosti jer će njegove kosti kadtad dograbiti i konzervirati znanost,1
3954,zato se brod kojim magistar na početku romana pokušava otići s otoka a na kraju se njime na otok vraća metaforički ustremljuje ravno na groblje,0
3955,brod i grob na taj način povezuju otok kao ishodište i rod i vodu koja otok okružuje i koja se može prijeći samo brodom,1
3956,brod otok školjka i grob svojevrsni su mitemi koji imaju neka zajednička obilježja a suprotstavljeni su im voda magla odnosno vođenje sprovođenje i zavođenje kao negativni oblici,0
3957,magistar se vraća na otok noseći u ruci objekt uznemirenja pogrebni vijenac13 što ukazuje na to da je put od umobolnice do otoka zapravo put na vlastiti sprovod,1
3958,budućnost koja danas upravo završava jer ja s ovim vijencem ispraćam možda sebe sama i zauvijek se vraćam na ishodište gdje sam začet i gdje me čeka grob,1
3959,nošenjem pogrebnog vijenca magistar simbolički označava putovanje prema vlastitoj smrti ali i ona mu je uskraćena jer su mu općinske vlasti otele njegovo grobno mjesto,1
3960,budući da mora zamijeniti svoje grobno mjesto s valerijom sestrom bivše ljubavi primorkinje vile koju susreće na brodu ne može ostvariti svoju nakanu za logičnim umiranjem koja se spominje u novelitreba umrijeti logično,1
3961,odmah iza navedene rečenice o budućnosti koja završava upravo riječjugrob slijedi rečenica koja počinje riječju brod brod šiba hrptom po svom ležaju razgrće sukrvičastu i bolesno zapjenjenu iznutricu starog mora kao da skida ružičastu bundu ležeći u kaljuži,1
3963,sunce odjednom prljavo smeđežuto uplovljava u visoku kaladu iznad plavnika tek što je prevalilo drugu trećinu neba,1
3964,sekret moga srca vodenkast je i mutan kao sugnojica,1
3965,raspada se biće tvar i duh,0
3966,budućnost je već za nama,0
3967,već na samom početku romana odmah nakon dolaska na trajekt magistar se želi uvući u utrobu broda gdje je brod najbrodskiji odnosno u najnjedrija njedra broda kao fetus u maternici odnosno kao mrtvac u grobu,1
3968,kao što na početku romana želi leći u utrobu broda tako na kraju želi leći u grob,1
3969,i ovdje se nameće specifična igra riječima koja upućuje na dublje značenje u tekstu i povezuje dijelove romana svojom semantičkoretoričkom igrom,1
3970,ta igra riječi dobiva se naknadno rastavljanjem i premetanjem slogova i riječi njihove etimologije zvukovne sličnosti i semantike i upućuje na cikličku igru životnog putovanja od roda otoka do kopna i povratka na otok,1
3972,oblik broda odnosno njegove unutrašnjosti sličan je obliku utrobe pa se često i u svakodnevnom govoru rabi sintagma utroba broda,1
3973,utroba broda ili groba iz kojega se javlja rodbina otac i tetka aludira na začeće odnosno rođenje početak životnog ciklusa,1
3974,tako se u semantici riječi grob sastaju brod kao oznaka plovidbe i traženja ali i transgresije prijelaza 15 s otoka na kopno16 i rod od kojega se odvaja i ponovno mu se vraća,1
3975,brodom se vraća na otok na kojem se nalazi i grob koji je u tekstu jednom označen i kao korablja a na određen se način povezuje i sa školjkom u kojoj se i ovdje kovitlaju zvuci,1
3976,u njoj je odzvonio moj tihi korak po šljunku a onda su se kao u školjci kovitlali neprepoznatljivi zvukovi tuleći i trubeći na polazak,1
3978,kao i kod riječi voda koja se isto tako može povezati i s rođenjem i s brodom ne radi se samo o igri riječima nego o tome da ta povezanost između riječi rađa i određene narativne strategije međusobnu povezanost određenih dijelova teksta koja se očitava na više dijegetskih razina,1
3979,na taj se način potvrđuje da je temeljna strategija u romanu igra jezikom riječima njihovim simbolima i značenjima koja povezuje radnju kompoziciju pripovijedanje i označiteljski sloj,1
3980,roman tako teži zaokruživanju života kao ciklusa ali i zaokruživanju vremena,1
3981,može se govoriti o nesvjesnom povratku u mitsko vrijeme vječne sadašnjosti ali i o spoznaji da je taj pokušaj unaprijed osuđen na propast,1
3982,ako je sve svejedno ima li uopće smisla tragati za izgubljenim vremenom i bilo kakvim smislom jer je i ta potraga već opovrgnuta i ironizirana,1
3983,pripovjedač u izvanbrodskom dneviku inzistira na pojmu vremena kao budućnosti i pita se doslovno je li to ta budućnost pa zaključuje vjeran paradoksu kako je budućnost već za nama,1
3984,polazak s otoka u prvom dijelu romana polazak je isto tako u budućnost,1
3985,ironiziranje socijalističke svijetle budućnosti prisutno je već u prvom dijelu romana kada se trajekt nasukava na svjetioniku koji bi trebao pokazivati put u tu sretnu budućnost kao zvijezda vodilja,1
3986,prošlost je zauvijek izgubljena a s njom i otok izgubljeni zavičaj a sadašnjosti nema jer je ona uvijek ustremljena prema kretanju prema plovidbi kao i brod prema budućnosti,1
3988,povratak na otok nije povratak u prošlost a ne može biti ni povratak u budućnost jer je i budućnost potrošena ona je već za nama,1
3989,u romanu se naglašava dihotomija između ideologizirane budućnosti i metafizičke budućnosti koja završava vraćanjem na ishodište odnosno u smrt jer je zapravo smrt svih nas budućnost,0
3990,otok je ishodišno mjesto mitsko mjesto na kojemu se začinje idila koja je opisana uizgubljenom zavičaju,1
3991,mit je izgubljen a umjesto njega nameću se revolucija i znanost,1
3993,na kraju će znanost kojoj ništa nije sveto uništiti ono što nisu uništili politika vrijeme i ideologija znanost uništava i samu vječnost pa čak i one preostale ljudske vrijednosti i svetinje,0
3994,mit se pretvorbom revolucije i znanosti kao i društvenim uređenjem može na određen način transformirati u književnost ali i ona je demitizirana pa od mita možda nije ostala ni priča jer je i ona na određen način demistificirana i ironizirana kao što su dekonstruirani i njezini postupci njezina gradba i kompozicija te stil i retorika,1
3995,odlazak s otoka na kopno može biti samo odlazak u prostor otuđenja kao u romanu mirisi zlato i tamjan,1
3996,s otoka se može otići jedino u ludnicu i ondje pokušati naći prosperitet koji je groteskno utjelovljen u posripetu lokalnom pogrebnikuamateru svojevrsnom otočnom haronu on simbolički pokapa budućnost,0
