id,tokens,label,pos
3791,"[""poremećena"",""perspektiva"",""temelji"",""se"",""na"",""paradoksu"",""i"",""obratima"",""normalno"",""biva"",""nenormalnim"",""a"",""nenormalno"",""normalnim"",""moguće"",""postaje"",""nemoguće"",""a"",""nemoguće"",""moguće"",""ozbiljno"",""postaje"",""neozbiljno"",""a"",""neozbiljno"",""ozbiljno""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""VERB"",""PRON"",""ADP"",""NOUN"",""CCONJ"",""NOUN"",""ADV"",""VERB"",""ADJ"",""CCONJ"",""ADV"",""ADJ"",""ADJ"",""VERB"",""ADV"",""CCONJ"",""ADV"",""ADJ"",""ADV"",""VERB"",""ADV"",""CCONJ"",""ADV"",""ADV""]"
3792,"[""poremećena"",""perspektiva"",""koja"",""prevladava"",""u"",""cijelom"",""romanu"",""dolazi"",""do"",""vrhunca"",""u"",""njegovu"",""drugom"",""dijelu"",""školjka"",""šumi"",""kada"",""općinski"",""funkcionar"",""iz"",""prvog"",""dijela"",""romana"",""mali"",""stručni"",""zločinac"",""479a"",""sada"",""imenovan"",""sirena"",""sprovodi"",""magistra"",""u"",""zagrebačku"",""umobolnicu""]","[0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""DET"",""VERB"",""ADP"",""ADJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""ADP"",""DET"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""ADV"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""NUM"",""ADV"",""ADJ"",""NOUN"",""VERB"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
3794,"[""istovremeno"",""se"",""radikalizira"",""i"",""subjektova"",""izopćenost"",""koja"",""će"",""uskoro"",""postati"",""potpuna"",""i"",""konačna"",""tom"",""svijetu"",""on"",""više"",""ne"",""pripada"",""niti"",""svojim"",""pepelom""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""PRON"",""VERB"",""CCONJ"",""NOUN"",""NOUN"",""DET"",""AUX"",""ADV"",""VERB"",""ADJ"",""CCONJ"",""ADJ"",""DET"",""NOUN"",""X"",""ADV"",""PART"",""VERB"",""PART"",""DET"",""NOUN""]"
3795,"[""zato"",""ostavlja"",""iza"",""sebe"",""u"",""tom"",""tamo"",""svijetu"",""iza"",""mene"",""479c"",""taj"",""konvencionalni"",""uređeni"",""i"",""naoko"",""razumni"",""svijet"",""i"",""gleda"",""ga"",""iz"",""perspektive"",""paranoidnog"",""shizofreničara"",""ili"",""nezavisnog"",""paranoika""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""VERB"",""ADP"",""PRON"",""ADP"",""DET"",""ADV"",""NOUN"",""ADP"",""PRON"",""NUM"",""DET"",""ADJ"",""ADJ"",""CCONJ"",""ADV"",""ADJ"",""NOUN"",""CCONJ"",""VERB"",""PRON"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""CCONJ"",""ADJ"",""NOUN""]"
3796,"[""izopćenost"",""i"",""poremećenost"",""u"",""tako"",""podvojenom"",""svijetu"",""dodatno"",""se"",""naglašavaju"",""udvostručivanjem"",""slike"",""u"",""ogledalu"",""subjektova"",""slika"",""na"",""samom"",""početku"",""drugog"",""dijela"",""romana"",""izokrenuta"",""je"",""jer"",""izlazi"",""iz"",""ogledala"",""željezničkog"",""zahoda"",""magistra"",""iz"",""zrcalnog"",""odraza"",""gledaju"",""dvije"",""staklene"",""loptice"",""nasmijana"",""bezumlja""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[""NOUN"",""CCONJ"",""NOUN"",""ADP"",""ADV"",""ADJ"",""NOUN"",""ADV"",""PRON"",""VERB"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""ADJ"",""AUX"",""SCONJ"",""VERB"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""VERB"",""NUM"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
3798,"[""taj"",""prvi"",""prizor"",""svjedoči"",""o"",""višestrukom"",""podvajanju"",""pripovjednog"",""i"",""doživljajnog"",""ja"",""individualnog"",""i"",""kolektivnog"",""vanjskog"",""i"",""unutarnjeg"",""te"",""razuma"",""i"",""ludila""]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]","[""DET"",""ADJ"",""NOUN"",""VERB"",""ADP"",""ADJ"",""NOUN"",""ADJ"",""CCONJ"",""ADJ"",""PRON"",""ADJ"",""CCONJ"",""ADJ"",""ADJ"",""CCONJ"",""ADJ"",""PRON"",""NOUN"",""CCONJ"",""NOUN""]"
3799,"[""sada"",""se"",""to"",""podvajanje"",""i"",""obrtanje"",""šire"",""na"",""sve"",""strukturne"",""komponente"",""romana"",""i"",""dodatno"",""pojačavaju"",""zamjenom"",""uloga"",""povezanom"",""s"",""izgubljenim"",""ispravama"",""jer"",""je"",""magistar"",""sirenine"",""isprave"",""navodno"",""bacio"",""u"",""zahodsku"",""školjku""]","[0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""PRON"",""DET"",""NOUN"",""CCONJ"",""NOUN"",""ADV"",""ADP"",""ADJ"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""NOUN"",""NOUN"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""SCONJ"",""AUX"",""NOUN"",""NOUN"",""NOUN"",""ADV"",""VERB"",""ADP"",""ADJ"",""NOUN""]"
3800,"[""skrivanjem"",""ili"",""bacanjem"",""uništavanjem"",""isprava"",""mogu"",""se"",""privremeno"",""zamijeniti"",""i"",""uloge"",""aktera"",""što"",""se"",""rabi"",""kao"",""glavna"",""narativna"",""strategija"",""u"",""drugom"",""dijelu"",""romana"",""i"",""tako"",""pokušao"",""sam"",""mu"",""mirno"",""objasniti"",""kako"",""se"",""sada"",""odjednom"",""ne"",""zna"",""tko"",""je"",""od"",""nas"",""dvojice"",""umobolnik""]","[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""NOUN"",""VERB"",""PRON"",""ADV"",""VERB"",""CCONJ"",""NOUN"",""NOUN"",""PRON"",""PRON"",""VERB"",""SCONJ"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""ADJ"",""PRON"",""ADV"",""VERB"",""ADV"",""PRON"",""ADV"",""ADV"",""PART"",""VERB"",""PRON"",""AUX"",""ADP"",""PRON"",""NOUN"",""NOUN""]"
3801,"[""magistar"",""nome"",""nescimus"",""kojemu"",""nismo"",""evo"",""ni"",""imena"",""upamtili"",""ili"",""općinski"",""funkcionar"",""sirena""]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""X"",""NOUN"",""DET"",""AUX"",""PART"",""PART"",""NOUN"",""VERB"",""CCONJ"",""ADJ"",""NOUN"",""NOUN""]"
3802,"[""ja"",""mogu"",""biti"",""oj"",""ludi"",""li"",""vi"",""a"",""vi"",""možete"",""biti"",""oj"",""lud"",""li"",""ja""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""VERB"",""AUX"",""NOUN"",""ADJ"",""PART"",""PRON"",""CCONJ"",""PRON"",""VERB"",""AUX"",""NOUN"",""ADJ"",""PART"",""PRON""]"
3803,"[""komora"",""ili"",""vrapče""]","[0,0,0]","[""NOUN"",""CCONJ"",""NOUN""]"
3804,"[""funkcionar"",""ili"",""pacijent""]","[0,0,0]","[""NOUN"",""CCONJ"",""NOUN""]"
3805,"[""dnevnice"",""ili"",""menaža""]","[0,0,0]","[""NOUN"",""CCONJ"",""NOUN""]"
3807,"[""zamjena"",""uloga"",""ne"",""otkriva"",""samo"",""izokrenutost"",""svijeta"",""već"",""rađa"",""još"",""jedan"",""apsurd"",""subjekta"",""ne"",""određuje"",""njegova"",""osobnost"",""već"",""isprave"",""koje"",""jedine"",""potvrđuju"",""njegov"",""identitet""]","[0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""NOUN"",""PART"",""VERB"",""ADV"",""NOUN"",""NOUN"",""ADV"",""VERB"",""ADV"",""NUM"",""NOUN"",""NOUN"",""PART"",""VERB"",""DET"",""NOUN"",""ADV"",""NOUN"",""DET"",""ADJ"",""VERB"",""DET"",""NOUN""]"
3808,"[""time"",""se"",""razobličuje"",""ono"",""što"",""bi"",""trebalo"",""biti"",""jednim"",""od"",""temelja"",""uređenog"",""vanjskog"",""svijeta"",""individualnost""]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]","[""DET"",""PRON"",""NOUN"",""PRON"",""PRON"",""AUX"",""VERB"",""AUX"",""NUM"",""ADP"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""NOUN""]"
3809,"[""kod"",""magistra"",""identitet"",""je"",""skriven"",""u"",""školjci"",""odnosno"",""morskom"",""pužu"",""a"",""kod"",""sirene"",""u"",""zahodskoj"",""školjci""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""NOUN"",""AUX"",""ADJ"",""ADP"",""NOUN"",""ADV"",""ADJ"",""VERB"",""CCONJ"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
3810,"[""ali"",""ako"",""nekima"",""kažeš"",""školjka"",""šumi"",""oni"",""će"",""najprije"",""pomisliti"",""na"",""engleski"",""zahod""]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[""CCONJ"",""SCONJ"",""DET"",""VERB"",""NOUN"",""NOUN"",""PRON"",""AUX"",""ADV"",""VERB"",""ADP"",""ADJ"",""NOUN""]"
3813,"[""normalni"",""misle"",""na"",""praznu"",""morsku"",""školjku"",""onu"",""što"",""stoji"",""na"",""kaminu"",""na"",""komodi"",""na"",""kapetanskom"",""stolu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""VERB"",""ADP"",""ADJ"",""ADJ"",""NOUN"",""DET"",""PRON"",""VERB"",""ADP"",""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
3815,"[""na"",""zvukove"",""što"",""su"",""se"",""zaglavili"",""pa"",""se"",""kovitlaju"",""normalni"",""obično"",""misle"",""to"",""što"",""sam"",""rekao""]","[0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""PRON"",""AUX"",""PRON"",""VERB"",""CCONJ"",""PRON"",""NOUN"",""ADJ"",""ADV"",""VERB"",""DET"",""PRON"",""ADJ"",""VERB""]"
3816,"[""a"",""ja"",""koji"",""nisam"",""normalan"",""ja"",""ipak"",""ne"",""mislim"",""ni"",""na"",""školjku"",""ni"",""na"",""puža"",""nego"",""na"",""ovu"",""svoju"",""glavu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""CCONJ"",""PRON"",""DET"",""AUX"",""ADJ"",""PRON"",""ADV"",""PART"",""VERB"",""PART"",""ADP"",""NOUN"",""PART"",""ADP"",""NOUN"",""CCONJ"",""ADP"",""DET"",""DET"",""NOUN""]"
3817,"[""u"",""praznoj"",""školjci"",""u"",""tome"",""nesretnom"",""pužu"",""samo"",""su"",""i"",""jedino"",""zvukovi""]","[0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADJ"",""NOUN"",""ADP"",""DET"",""ADJ"",""VERB"",""ADV"",""AUX"",""CCONJ"",""ADV"",""NOUN""]"
3818,"[""ništa"",""drugo""]","[0,0]","[""PRON"",""ADJ""]"
3819,"[""u"",""mojoj"",""lubanji"",""samo"",""moji"",""šumovi""]","[0,0,0,0,0,0]","[""ADP"",""DET"",""NOUN"",""ADV"",""DET"",""NOUN""]"
3820,"[""vode"",""nema""]","[0,0]","[""NOUN"",""VERB""]"
3821,"[""nitko"",""drugi"",""ne"",""čuje"",""školjku"",""što"",""je"",""prinosimo"",""uhu"",""i"",""nitko"",""ne"",""čuje"",""što"",""u"",""tuđoj"",""glavi"",""tutnji""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[""PRON"",""ADJ"",""PART"",""VERB"",""NOUN"",""PRON"",""AUX"",""VERB"",""NOUN"",""CCONJ"",""PRON"",""PART"",""VERB"",""PRON"",""ADP"",""ADJ"",""NOUN"",""VERB""]"
3822,"[""školjka"",""koja"",""šumi"",""svojevrsna"",""je"",""metafora"",""individualnosti"",""i"",""potpuno"",""je"",""oprečna"",""administrativnoj"",""ispraznosti"",""dokumenata"",""iskaznica"",""putovnica"",""dijagnoza"",""i"",""diploma"",""kojima"",""se"",""pokušava"",""odrediti"",""i"",""omeđiti"",""nečija"",""osobnost""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[""NOUN"",""DET"",""NOUN"",""ADJ"",""AUX"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""ADJ"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""DET"",""PRON"",""VERB"",""VERB"",""CCONJ"",""VERB"",""DET"",""NOUN""]"
3823,"[""subjektova"",""je"",""individualnost"",""jedinstvena"",""neponovljiva"",""drukčija"",""od"",""svih"",""ostalih"",""osobito"",""kada"",""razmišlja"",""na"",""način"",""koji"",""je"",""različit"",""od"",""vladajuće"",""ideologije"",""ili"",""bilo"",""kakve"",""ideologije"",""uniformnosti"",""i"",""konvencionalnosti"",""što"",""se"",""često"",""naglašava"",""u"",""svim"",""dijelovima"",""romana""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""AUX"",""NOUN"",""ADJ"",""ADJ"",""ADJ"",""ADP"",""ADJ"",""ADJ"",""ADV"",""ADV"",""VERB"",""ADP"",""NOUN"",""DET"",""AUX"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""AUX"",""DET"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""PRON"",""PRON"",""ADV"",""VERB"",""ADP"",""ADJ"",""NOUN"",""NOUN""]"
3824,"[""dok"",""u"",""prvom"",""dijelu"",""izvanbrodskog"",""dnevnika"",""prevladavaju"",""opreke"",""odlazakpovratak"",""vidljivonevidljivo"",""i"",""mirovanjekretanje"",""koje"",""ukazuju"",""na"",""ne"",""mogućnost"",""plovidbe"",""u"",""drugom"",""dijelu"",""prevladavaju"",""opreke"",""kolektivno"",""individualno"",""vanjskounutarnje"",""i"",""razumludilo""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""SCONJ"",""ADP"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""ADV"",""CCONJ"",""NOUN"",""DET"",""VERB"",""ADP"",""PART"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""VERB"",""NOUN"",""ADJ"",""ADV"",""ADV"",""CCONJ"",""VERB""]"
3826,"[""vanjsko"",""je"",""ono"",""što"",""je"",""serijski"",""sortirano"",""uniformirano"",""jednolično"",""i"",""naizgled"",""logično"",""i"",""razumljivo""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""AUX"",""PRON"",""PRON"",""AUX"",""ADJ"",""ADJ"",""ADV"",""ADV"",""CCONJ"",""ADV"",""ADJ"",""CCONJ"",""ADV""]"
3827,"[""uredan"",""razumski"",""poredak"",""uniformira"",""i"",""skladno"",""svrstava"",""ljude"",""koji"",""se"",""ponašaju"",""po"",""određenim"",""konvencijama"",""i"",""pravilima"",""čak"",""su"",""i"",""slično"",""odjeveni"",""slično"",""se"",""ponašaju"",""i"",""govore"",""zajednički"",""se"",""pjeva"",""ždere"",""viče"",""konferira""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""ADV"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""NOUN"",""DET"",""PRON"",""VERB"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""PART"",""AUX"",""CCONJ"",""ADV"",""ADJ"",""ADV"",""PRON"",""VERB"",""CCONJ"",""VERB"",""ADJ"",""PRON"",""VERB"",""VERB"",""VERB"",""NOUN""]"
3828,"[""sve"",""u"",""serijama"",""i"",""konfekcijski""]","[0,0,0,0,0]","[""ADJ"",""ADP"",""NOUN"",""CCONJ"",""ADJ""]"
3830,"[""ja"",""sam"",""i"",""ovdje"",""kao"",""i"",""onamo"",""opet"",""sam"",""jedini"",""čovjek"",""s"",""pogrebnim"",""vijencem"",""kao"",""s"",""državnim"",""grbom"",""preko"",""ruke""]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0]","[""PRON"",""ADJ"",""CCONJ"",""ADV"",""SCONJ"",""CCONJ"",""ADV"",""ADV"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""SCONJ"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN""]"
3831,"[""za"",""razliku"",""od"",""vanjskog"",""razumski"",""uređenog"",""svijeta"",""pojedinac"",""traži"",""svoju"",""slobodu"",""i"",""identitet"",""u"",""ludnici9"",""tom"",""lažnom"",""svijetu"",""institucija"",""i"",""konvencija"",""on"",""će"",""suprotstaviti"",""identitet"",""slobodnog"",""luđaka"",""a"",""školjka"",""koja"",""šumi"",""postat"",""će"",""provodnim"",""motivom"",""i"",""simbolom"",""te"",""individualne"",""ali"",""i"",""umjetničke"",""slobode""]","[0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[""ADP"",""NOUN"",""ADP"",""ADJ"",""ADV"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""DET"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""NOUN"",""DET"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""X"",""AUX"",""VERB"",""NOUN"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""DET"",""NOUN"",""VERB"",""AUX"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""PRON"",""ADJ"",""CCONJ"",""CCONJ"",""ADJ"",""NOUN""]"
3832,"[""međutim"",""magistar"",""pritom"",""mora"",""odigrati"",""posebnu"",""ulogu"",""on"",""na"",""sebe"",""mora"",""staviti"",""masku"",""luđaka"",""ili"",""lude"",""jer"",""jedino"",""na"",""taj"",""način"",""može"",""govoriti"",""ono"",""što"",""drugi"",""ne"",""mogu""]","[0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""NOUN"",""ADV"",""VERB"",""VERB"",""ADJ"",""NOUN"",""X"",""ADP"",""PRON"",""VERB"",""VERB"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""SCONJ"",""ADV"",""ADP"",""DET"",""NOUN"",""VERB"",""VERB"",""PRON"",""PRON"",""ADJ"",""PART"",""VERB""]"
3833,"[""naime"",""ulogu"",""luđaka"",""koji"",""to"",""nije"",""može"",""igrati"",""jedino"",""luda"",""lik"",""koji"",""povezuje"",""ludilo"",""i"",""ludens"",""bezumlje"",""i"",""igru"",""čime"",""ovakva"",""književnost"",""postaje"",""jedna"",""vrsta"",""razigrane"",""ludosti"",""odnosno"",""nasmijanog"",""bezumlja"",""jer"",""više"",""se"",""ne"",""referira"",""izravno"",""na"",""stvarnost"",""ne"",""želi"",""i"",""ne"",""može"",""promijeniti"",""svijet"",""ne"",""može"",""se"",""ostvariti"",""kao"",""jedinstven"",""subjekt"",""i"",""zato"",""pokušava"",""tu"",""ideološku"",""posredovanost"",""nadići"",""samom"",""jezičnom"",""igrom""]","[0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[""ADV"",""NOUN"",""NOUN"",""DET"",""DET"",""AUX"",""VERB"",""VERB"",""ADV"",""ADJ"",""NOUN"",""DET"",""VERB"",""NOUN"",""CCONJ"",""X"",""NOUN"",""CCONJ"",""NOUN"",""PRON"",""DET"",""NOUN"",""VERB"",""NUM"",""NOUN"",""ADJ"",""NOUN"",""ADV"",""ADJ"",""NOUN"",""SCONJ"",""ADV"",""PRON"",""PART"",""VERB"",""ADV"",""ADP"",""NOUN"",""PART"",""VERB"",""CCONJ"",""PART"",""VERB"",""VERB"",""NOUN"",""PART"",""VERB"",""PRON"",""VERB"",""SCONJ"",""ADJ"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""ADV"",""ADJ"",""NOUN"",""VERB"",""ADJ"",""ADJ"",""NOUN""]"
3834,"[""luda"",""je"",""lik"",""koji"",""može"",""na"",""svoj"",""način"",""reći"",""ono"",""što"",""ne"",""može"",""nitko"",""drugi""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""AUX"",""NOUN"",""DET"",""VERB"",""ADP"",""DET"",""NOUN"",""VERB"",""PRON"",""PRON"",""PART"",""VERB"",""PRON"",""ADJ""]"
3835,"[""u"",""svojoj"",""poznatoj"",""studiji"",""o"",""romanu"",""bahtin"",""piše"",""o"",""likovima"",""obješenjaka"",""šaljivčine"",""i"",""lude"",""koji"",""razobličuju"",""laž"",""institucija"",""i"",""njihov"",""konvencionalni"",""govor"",""obješenjakova"",""obmana"",""parodira"",""visoke"",""jezike"",""šaljivčina"",""izvodi"",""preokretanje"",""a"",""luda"",""se"",""koristi"",""naivnim"",""nerazumijevanjem"",""obešenjak"",""lakrdijaš"",""i"",""luda"",""stvaraju"",""oko"",""sebe"",""posebne"",""male"",""svetove"",""posebne"",""kronotope""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[""ADP"",""DET"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""VERB"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""DET"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""DET"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""NOUN"",""CCONJ"",""ADJ"",""PRON"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""VERB"",""ADV"",""PRON"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
3837,"[""to"",""su"",""glumci"",""života"",""njihovo"",""postojanje"",""podudara"",""se"",""s"",""njihovom"",""ulogom"",""a"",""izvan"",""te"",""uloge"",""oni"",""uopšte"",""ne"",""postoje""]","[0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""DET"",""AUX"",""NOUN"",""NOUN"",""DET"",""NOUN"",""VERB"",""PRON"",""ADP"",""DET"",""NOUN"",""CCONJ"",""ADP"",""PRON"",""NOUN"",""PRON"",""ADV"",""PART"",""VERB""]"
3838,"[""bahtin"",""smatra"",""da"",""su"",""to"",""tri"",""važne"",""dijaloške"",""kategorije"",""koje"",""su"",""organizirale"",""govornu"",""raznolikost"",""u"",""romanu"",""u"",""osvit"",""njegove"",""povijesti""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[""NOUN"",""VERB"",""PART"",""AUX"",""DET"",""NUM"",""ADJ"",""ADJ"",""NOUN"",""DET"",""AUX"",""VERB"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADP"",""NOUN"",""DET"",""NOUN""]"
3839,"[""u"",""liku"",""magistra"",""spajaju"",""se"",""upravo"",""ta"",""tri"",""aktera"",""jer"",""on"",""parodira"",""visoke"",""jezike"",""posebno"",""politički"",""i"",""literarni"",""diskurs"",""zatim"",""obrće"",""situaciju"",""i"",""koristi"",""se"",""naivnim"",""nerazumijevanjem""]","[0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0]","[""ADP"",""NOUN"",""NOUN"",""VERB"",""PRON"",""ADV"",""DET"",""NUM"",""NOUN"",""SCONJ"",""X"",""VERB"",""ADJ"",""NOUN"",""ADV"",""ADV"",""CCONJ"",""ADJ"",""NOUN"",""ADV"",""VERB"",""NOUN"",""CCONJ"",""VERB"",""PRON"",""ADJ"",""NOUN""]"
3840,"[""bahtin"",""navodi"",""kako"",""jedan"",""od"",""osnovnih"",""zadataka"",""romana"",""postaje"",""razobličavanje"",""konvencionalnosti"",""i"",""lažne"",""uvjetovanosti"",""svih"",""ljudskih"",""odnosa""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""VERB"",""ADV"",""NUM"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""ADJ"",""ADJ"",""NOUN""]"
3841,"[""kraljevski"",""dvor"",""ili"",""trg"",""na"",""kojem"",""luda"",""izvodi"",""svoj"",""vodvilj"",""sada"",""postaje"",""cijeli"",""svijet"",""koji"",""je"",""izokrenut"",""ali"",""ludnica"",""je"",""naprotiv"",""meni"",""ovaj"",""uredni"",""maxi"",""svijet"",""koji"",""je"",""sav"",""izokrenut""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1]","[""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""DET"",""ADJ"",""VERB"",""DET"",""NOUN"",""ADV"",""VERB"",""ADJ"",""NOUN"",""DET"",""AUX"",""ADJ"",""CCONJ"",""NOUN"",""AUX"",""ADV"",""PRON"",""DET"",""ADJ"",""X"",""NOUN"",""DET"",""AUX"",""ADJ"",""ADJ""]"
